Temperature,Salinity,Conductivity,Static Permittivity,Relaxation Frequency
16.77,0.01,0.00175691,81.4491,1.55704e+10
16.78,0.01,0.00175698,81.4449,1.55751e+10
16.79,0.01,0.00175705,81.4408,1.55797e+10
16.8,0.01,0.00175713,81.4367,1.55844e+10
16.81,0.01,0.0017572,81.4326,1.5589e+10
16.82,0.01,0.00175727,81.4284,1.55937e+10
16.83,0.01,0.00175734,81.4243,1.55983e+10
16.84,0.01,0.00175742,81.4202,1.5603e+10
16.85,0.01,0.00175749,81.416,1.56077e+10
16.86,0.01,0.00175756,81.4119,1.56123e+10
16.87,0.01,0.00175764,81.4078,1.5617e+10
16.88,0.01,0.00175771,81.4037,1.56216e+10
16.89,0.01,0.00175778,81.3995,1.56263e+10
16.9,0.01,0.00175785,81.3954,1.5631e+10
16.91,0.01,0.00175793,81.3913,1.56356e+10
16.92,0.01,0.001758,81.3872,1.56403e+10
16.93,0.01,0.00175807,81.383,1.5645e+10
16.94,0.01,0.00175814,81.3789,1.56496e+10
16.95,0.01,0.00175821,81.3748,1.56543e+10
16.96,0.01,0.00175829,81.3706,1.5659e+10
16.97,0.01,0.00175836,81.3665,1.56636e+10
16.98,0.01,0.00175843,81.3624,1.56683e+10
16.99,0.01,0.0017585,81.3583,1.5673e+10
17,0.01,0.00175857,81.3541,1.56776e+10
17.01,0.01,0.00175864,81.35,1.56823e+10
17.02,0.01,0.00175872,81.3459,1.5687e+10
17.03,0.01,0.00175879,81.3418,1.56916e+10
17.04,0.01,0.00175886,81.3376,1.56963e+10
17.05,0.01,0.00175893,81.3335,1.5701e+10
17.06,0.01,0.001759,81.3294,1.57057e+10
17.07,0.01,0.00175907,81.3252,1.57103e+10
17.08,0.01,0.00175914,81.3211,1.5715e+10
17.09,0.01,0.00175921,81.317,1.57197e+10
17.1,0.01,0.00175928,81.3129,1.57244e+10
17.11,0.01,0.00175936,81.3087,1.5729e+10
17.12,0.01,0.00175943,81.3046,1.57337e+10
17.13,0.01,0.0017595,81.3005,1.57384e+10
17.14,0.01,0.00175957,81.2964,1.57431e+10
17.15,0.01,0.00175964,81.2922,1.57477e+10
17.16,0.01,0.00175971,81.2881,1.57524e+10
17.17,0.01,0.00175978,81.284,1.57571e+10
17.18,0.01,0.00175985,81.2798,1.57618e+10
17.19,0.01,0.00175992,81.2757,1.57665e+10
17.2,0.01,0.00175999,81.2716,1.57711e+10
17.21,0.01,0.00176006,81.2675,1.57758e+10
17.22,0.01,0.00176013,81.2633,1.57805e+10
17.23,0.01,0.0017602,81.2592,1.57852e+10
17.24,0.01,0.00176027,81.2551,1.57899e+10
17.25,0.01,0.00176034,81.251,1.57946e+10
17.26,0.01,0.00176041,81.2468,1.57993e+10
17.27,0.01,0.00176047,81.2427,1.58039e+10
17.28,0.01,0.00176054,81.2386,1.58086e+10
17.29,0.01,0.00176061,81.2344,1.58133e+10
17.3,0.01,0.00176068,81.2303,1.5818e+10
17.31,0.01,0.00176075,81.2262,1.58227e+10
17.32,0.01,0.00176082,81.2221,1.58274e+10
17.33,0.01,0.00176089,81.2179,1.58321e+10
17.34,0.01,0.00176096,81.2138,1.58368e+10
17.35,0.01,0.00176103,81.2097,1.58415e+10
17.36,0.01,0.00176109,81.2056,1.58462e+10
17.37,0.01,0.00176116,81.2014,1.58508e+10
17.38,0.01,0.00176123,81.1973,1.58555e+10
17.39,0.01,0.0017613,81.1932,1.58602e+10
17.4,0.01,0.00176137,81.189,1.58649e+10
17.41,0.01,0.00176144,81.1849,1.58696e+10
17.42,0.01,0.0017615,81.1808,1.58743e+10
17.43,0.01,0.00176157,81.1767,1.5879e+10
17.44,0.01,0.00176164,81.1725,1.58837e+10
17.45,0.01,0.00176171,81.1684,1.58884e+10
17.46,0.01,0.00176178,81.1643,1.58931e+10
17.47,0.01,0.00176184,81.1602,1.58978e+10
17.48,0.01,0.00176191,81.156,1.59025e+10
17.49,0.01,0.00176198,81.1519,1.59072e+10
17.5,0.01,0.00176205,81.1478,1.59119e+10
17.51,0.01,0.00176211,81.1437,1.59166e+10
17.52,0.01,0.00176218,81.1395,1.59213e+10
17.53,0.01,0.00176225,81.1354,1.5926e+10
17.54,0.01,0.00176231,81.1313,1.59307e+10
17.55,0.01,0.00176238,81.1272,1.59354e+10
17.56,0.01,0.00176245,81.123,1.59401e+10
17.57,0.01,0.00176252,81.1189,1.59448e+10
17.58,0.01,0.00176258,81.1148,1.59495e+10
17.59,0.01,0.00176265,81.1107,1.59543e+10
17.6,0.01,0.00176272,81.1065,1.5959e+10
17.61,0.01,0.00176278,81.1024,1.59637e+10
17.62,0.01,0.00176285,81.0983,1.59684e+10
17.63,0.01,0.00176291,81.0941,1.59731e+10
17.64,0.01,0.00176298,81.09,1.59778e+10
17.65,0.01,0.00176305,81.0859,1.59825e+10
17.66,0.01,0.00176311,81.0818,1.59872e+10
17.67,0.01,0.00176318,81.0776,1.59919e+10
17.68,0.01,0.00176324,81.0735,1.59966e+10
17.69,0.01,0.00176331,81.0694,1.60014e+10
17.7,0.01,0.00176338,81.0653,1.60061e+10
17.71,0.01,0.00176344,81.0612,1.60108e+10
17.72,0.01,0.00176351,81.057,1.60155e+10
17.73,0.01,0.00176357,81.0529,1.60202e+10
17.74,0.01,0.00176364,81.0488,1.60249e+10
17.75,0.01,0.0017637,81.0447,1.60297e+10
17.76,0.01,0.00176377,81.0405,1.60344e+10
17.77,0.01,0.00176383,81.0364,1.60391e+10
17.78,0.01,0.0017639,81.0323,1.60438e+10
17.79,0.01,0.00176396,81.0282,1.60485e+10
17.8,0.01,0.00176403,81.024,1.60533e+10
17.81,0.01,0.00176409,81.0199,1.6058e+10
17.82,0.01,0.00176416,81.0158,1.60627e+10
17.83,0.01,0.00176422,81.0117,1.60674e+10
17.84,0.01,0.00176429,81.0075,1.60721e+10
17.85,0.01,0.00176435,81.0034,1.60769e+10
17.86,0.01,0.00176442,80.9993,1.60816e+10
17.87,0.01,0.00176448,80.9952,1.60863e+10
17.88,0.01,0.00176454,80.991,1.6091e+10
17.89,0.01,0.00176461,80.9869,1.60958e+10
17.9,0.01,0.00176467,80.9828,1.61005e+10
17.91,0.01,0.00176474,80.9787,1.61052e+10
17.92,0.01,0.0017648,80.9746,1.61099e+10
17.93,0.01,0.00176486,80.9704,1.61147e+10
17.94,0.01,0.00176493,80.9663,1.61194e+10
17.95,0.01,0.00176499,80.9622,1.61241e+10
17.96,0.01,0.00176506,80.9581,1.61289e+10
17.97,0.01,0.00176512,80.954,1.61336e+10
17.98,0.01,0.00176518,80.9498,1.61383e+10
17.99,0.01,0.00176525,80.9457,1.61431e+10
18,0.01,0.00176531,80.9416,1.61478e+10
18.01,0.01,0.00176537,80.9375,1.61525e+10
18.02,0.01,0.00176543,80.9333,1.61573e+10
18.03,0.01,0.0017655,80.9292,1.6162e+10
18.04,0.01,0.00176556,80.9251,1.61667e+10
18.05,0.01,0.00176562,80.921,1.61715e+10
18.06,0.01,0.00176569,80.9169,1.61762e+10
18.07,0.01,0.00176575,80.9127,1.61809e+10
18.08,0.01,0.00176581,80.9086,1.61857e+10
18.09,0.01,0.00176587,80.9045,1.61904e+10
18.1,0.01,0.00176594,80.9004,1.61951e+10
18.11,0.01,0.001766,80.8963,1.61999e+10
18.12,0.01,0.00176606,80.8921,1.62046e+10
18.13,0.01,0.00176612,80.888,1.62094e+10
18.14,0.01,0.00176618,80.8839,1.62141e+10
18.15,0.01,0.00176625,80.8798,1.62188e+10
18.16,0.01,0.00176631,80.8757,1.62236e+10
18.17,0.01,0.00176637,80.8716,1.62283e+10
18.18,0.01,0.00176643,80.8674,1.62331e+10
18.19,0.01,0.00176649,80.8633,1.62378e+10
18.2,0.01,0.00176655,80.8592,1.62426e+10
18.21,0.01,0.00176662,80.8551,1.62473e+10
18.22,0.01,0.00176668,80.851,1.62521e+10
18.23,0.01,0.00176674,80.8468,1.62568e+10
18.24,0.01,0.0017668,80.8427,1.62615e+10
18.25,0.01,0.00176686,80.8386,1.62663e+10
18.26,0.01,0.00176692,80.8345,1.6271e+10
18.27,0.01,0.00176698,80.8304,1.62758e+10
18.28,0.01,0.00176704,80.8263,1.62805e+10
18.29,0.01,0.0017671,80.8221,1.62853e+10
18.3,0.01,0.00176716,80.818,1.629e+10
18.31,0.01,0.00176722,80.8139,1.62948e+10
18.32,0.01,0.00176729,80.8098,1.62995e+10
18.33,0.01,0.00176735,80.8057,1.63043e+10
18.34,0.01,0.00176741,80.8016,1.6309e+10
18.35,0.01,0.00176747,80.7974,1.63138e+10
18.36,0.01,0.00176753,80.7933,1.63186e+10
18.37,0.01,0.00176759,80.7892,1.63233e+10
18.38,0.01,0.00176765,80.7851,1.63281e+10
18.39,0.01,0.00176771,80.781,1.63328e+10
18.4,0.01,0.00176777,80.7769,1.63376e+10
18.41,0.01,0.00176783,80.7728,1.63423e+10
18.42,0.01,0.00176788,80.7686,1.63471e+10
18.43,0.01,0.00176794,80.7645,1.63518e+10
18.44,0.01,0.001768,80.7604,1.63566e+10
18.45,0.01,0.00176806,80.7563,1.63614e+10
18.46,0.01,0.00176812,80.7522,1.63661e+10
18.47,0.01,0.00176818,80.7481,1.63709e+10
18.48,0.01,0.00176824,80.744,1.63756e+10
18.49,0.01,0.0017683,80.7398,1.63804e+10
18.5,0.01,0.00176836,80.7357,1.63852e+10
18.51,0.01,0.00176842,80.7316,1.63899e+10
18.52,0.01,0.00176848,80.7275,1.63947e+10
18.53,0.01,0.00176853,80.7234,1.63995e+10
18.54,0.01,0.00176859,80.7193,1.64042e+10
18.55,0.01,0.00176865,80.7152,1.6409e+10
18.56,0.01,0.00176871,80.7111,1.64137e+10
18.57,0.01,0.00176877,80.707,1.64185e+10
18.58,0.01,0.00176883,80.7028,1.64233e+10
18.59,0.01,0.00176889,80.6987,1.6428e+10
18.6,0.01,0.00176894,80.6946,1.64328e+10
18.61,0.01,0.001769,80.6905,1.64376e+10
18.62,0.01,0.00176906,80.6864,1.64424e+10
18.63,0.01,0.00176912,80.6823,1.64471e+10
18.64,0.01,0.00176917,80.6782,1.64519e+10
18.65,0.01,0.00176923,80.6741,1.64567e+10
18.66,0.01,0.00176929,80.67,1.64614e+10
18.67,0.01,0.00176935,80.6659,1.64662e+10
18.68,0.01,0.0017694,80.6618,1.6471e+10
18.69,0.01,0.00176946,80.6576,1.64757e+10
18.7,0.01,0.00176952,80.6535,1.64805e+10
18.71,0.01,0.00176958,80.6494,1.64853e+10
18.72,0.01,0.00176963,80.6453,1.64901e+10
18.73,0.01,0.00176969,80.6412,1.64948e+10
18.74,0.01,0.00176975,80.6371,1.64996e+10
18.75,0.01,0.0017698,80.633,1.65044e+10
18.76,0.01,0.00176986,80.6289,1.65092e+10
18.77,0.01,0.00176992,80.6248,1.6514e+10
18.78,0.01,0.00176997,80.6207,1.65187e+10
18.79,0.01,0.00177003,80.6166,1.65235e+10
18.8,0.01,0.00177009,80.6125,1.65283e+10
18.81,0.01,0.00177014,80.6084,1.65331e+10
18.82,0.01,0.0017702,80.6043,1.65378e+10
18.83,0.01,0.00177026,80.6002,1.65426e+10
18.84,0.01,0.00177031,80.5961,1.65474e+10
18.85,0.01,0.00177037,80.5919,1.65522e+10
18.86,0.01,0.00177042,80.5878,1.6557e+10
18.87,0.01,0.00177048,80.5837,1.65618e+10
18.88,0.01,0.00177053,80.5796,1.65665e+10
18.89,0.01,0.00177059,80.5755,1.65713e+10
18.9,0.01,0.00177065,80.5714,1.65761e+10
18.91,0.01,0.0017707,80.5673,1.65809e+10
18.92,0.01,0.00177076,80.5632,1.65857e+10
18.93,0.01,0.00177081,80.5591,1.65905e+10
18.94,0.01,0.00177087,80.555,1.65952e+10
18.95,0.01,0.00177092,80.5509,1.66e+10
18.96,0.01,0.00177098,80.5468,1.66048e+10
18.97,0.01,0.00177103,80.5427,1.66096e+10
18.98,0.01,0.00177109,80.5386,1.66144e+10
18.99,0.01,0.00177114,80.5345,1.66192e+10
19,0.01,0.0017712,80.5304,1.6624e+10
19.01,0.01,0.00177125,80.5263,1.66288e+10
19.02,0.01,0.00177131,80.5222,1.66336e+10
19.03,0.01,0.00177136,80.5181,1.66384e+10
19.04,0.01,0.00177141,80.514,1.66431e+10
19.05,0.01,0.00177147,80.5099,1.66479e+10
19.06,0.01,0.00177152,80.5058,1.66527e+10
19.07,0.01,0.00177158,80.5017,1.66575e+10
19.08,0.01,0.00177163,80.4976,1.66623e+10
19.09,0.01,0.00177168,80.4935,1.66671e+10
19.1,0.01,0.00177174,80.4894,1.66719e+10
19.11,0.01,0.00177179,80.4853,1.66767e+10
19.12,0.01,0.00177185,80.4812,1.66815e+10
19.13,0.01,0.0017719,80.4771,1.66863e+10
19.14,0.01,0.00177195,80.4731,1.66911e+10
19.15,0.01,0.00177201,80.469,1.66959e+10
19.16,0.01,0.00177206,80.4649,1.67007e+10
19.17,0.01,0.00177211,80.4608,1.67055e+10
19.18,0.01,0.00177217,80.4567,1.67103e+10
19.19,0.01,0.00177222,80.4526,1.67151e+10
19.2,0.01,0.00177227,80.4485,1.67199e+10
19.21,0.01,0.00177232,80.4444,1.67247e+10
19.22,0.01,0.00177238,80.4403,1.67295e+10
19.23,0.01,0.00177243,80.4362,1.67343e+10
19.24,0.01,0.00177248,80.4321,1.67391e+10
19.25,0.01,0.00177253,80.428,1.67439e+10
19.26,0.01,0.00177259,80.4239,1.67487e+10
19.27,0.01,0.00177264,80.4198,1.67535e+10
19.28,0.01,0.00177269,80.4157,1.67583e+10
19.29,0.01,0.00177274,80.4117,1.67631e+10
19.3,0.01,0.0017728,80.4076,1.67679e+10
19.31,0.01,0.00177285,80.4035,1.67727e+10
19.32,0.01,0.0017729,80.3994,1.67775e+10
19.33,0.01,0.00177295,80.3953,1.67823e+10
19.34,0.01,0.001773,80.3912,1.67872e+10
19.35,0.01,0.00177306,80.3871,1.6792e+10
19.36,0.01,0.00177311,80.383,1.67968e+10
19.37,0.01,0.00177316,80.3789,1.68016e+10
19.38,0.01,0.00177321,80.3748,1.68064e+10
19.39,0.01,0.00177326,80.3708,1.68112e+10
19.4,0.01,0.00177331,80.3667,1.6816e+10
19.41,0.01,0.00177336,80.3626,1.68208e+10
19.42,0.01,0.00177341,80.3585,1.68256e+10
19.43,0.01,0.00177347,80.3544,1.68304e+10
19.44,0.01,0.00177352,80.3503,1.68353e+10
19.45,0.01,0.00177357,80.3462,1.68401e+10
19.46,0.01,0.00177362,80.3422,1.68449e+10
19.47,0.01,0.00177367,80.3381,1.68497e+10
19.48,0.01,0.00177372,80.334,1.68545e+10
19.49,0.01,0.00177377,80.3299,1.68593e+10
19.5,0.01,0.00177382,80.3258,1.68642e+10
19.51,0.01,0.00177387,80.3217,1.6869e+10
19.52,0.01,0.00177392,80.3177,1.68738e+10
19.53,0.01,0.00177397,80.3136,1.68786e+10
19.54,0.01,0.00177402,80.3095,1.68834e+10
19.55,0.01,0.00177407,80.3054,1.68882e+10
19.56,0.01,0.00177412,80.3013,1.68931e+10
19.57,0.01,0.00177417,80.2972,1.68979e+10
19.58,0.01,0.00177422,80.2932,1.69027e+10
19.59,0.01,0.00177427,80.2891,1.69075e+10
19.6,0.01,0.00177432,80.285,1.69123e+10
19.61,0.01,0.00177437,80.2809,1.69172e+10
19.62,0.01,0.00177442,80.2768,1.6922e+10
19.63,0.01,0.00177447,80.2728,1.69268e+10
19.64,0.01,0.00177452,80.2687,1.69316e+10
19.65,0.01,0.00177456,80.2646,1.69365e+10
19.66,0.01,0.00177461,80.2605,1.69413e+10
19.67,0.01,0.00177466,80.2565,1.69461e+10
19.68,0.01,0.00177471,80.2524,1.69509e+10
19.69,0.01,0.00177476,80.2483,1.69558e+10
19.7,0.01,0.00177481,80.2442,1.69606e+10
19.71,0.01,0.00177486,80.2401,1.69654e+10
19.72,0.01,0.00177491,80.2361,1.69702e+10
19.73,0.01,0.00177495,80.232,1.69751e+10
19.74,0.01,0.001775,80.2279,1.69799e+10
19.75,0.01,0.00177505,80.2239,1.69847e+10
19.76,0.01,0.0017751,80.2198,1.69896e+10
19.77,0.01,0.00177515,80.2157,1.69944e+10
19.78,0.01,0.0017752,80.2116,1.69992e+10
19.79,0.01,0.00177524,80.2076,1.7004e+10
19.8,0.01,0.00177529,80.2035,1.70089e+10
19.81,0.01,0.00177534,80.1994,1.70137e+10
19.82,0.01,0.00177539,80.1953,1.70185e+10
19.83,0.01,0.00177543,80.1913,1.70234e+10
19.84,0.01,0.00177548,80.1872,1.70282e+10
19.85,0.01,0.00177553,80.1831,1.7033e+10
19.86,0.01,0.00177558,80.1791,1.70379e+10
19.87,0.01,0.00177562,80.175,1.70427e+10
19.88,0.01,0.00177567,80.1709,1.70475e+10
19.89,0.01,0.00177572,80.1669,1.70524e+10
19.9,0.01,0.00177576,80.1628,1.70572e+10
19.91,0.01,0.00177581,80.1587,1.70621e+10
19.92,0.01,0.00177586,80.1547,1.70669e+10
19.93,0.01,0.0017759,80.1506,1.70717e+10
19.94,0.01,0.00177595,80.1465,1.70766e+10
19.95,0.01,0.001776,80.1425,1.70814e+10
19.96,0.01,0.00177604,80.1384,1.70862e+10
19.97,0.01,0.00177609,80.1343,1.70911e+10
19.98,0.01,0.00177614,80.1303,1.70959e+10
19.99,0.01,0.00177618,80.1262,1.71008e+10
20,0.01,0.00177623,80.1221,1.71056e+10
20.01,0.01,0.00177627,80.1181,1.71105e+10
20.02,0.01,0.00177632,80.114,1.71153e+10
20.03,0.01,0.00177637,80.1099,1.71201e+10
20.04,0.01,0.00177641,80.1059,1.7125e+10
20.05,0.01,0.00177646,80.1018,1.71298e+10
20.06,0.01,0.0017765,80.0978,1.71347e+10
20.07,0.01,0.00177655,80.0937,1.71395e+10
20.08,0.01,0.00177659,80.0896,1.71444e+10
20.09,0.01,0.00177664,80.0856,1.71492e+10
20.1,0.01,0.00177668,80.0815,1.7154e+10
20.11,0.01,0.00177673,80.0775,1.71589e+10
20.12,0.01,0.00177677,80.0734,1.71637e+10
20.13,0.01,0.00177682,80.0693,1.71686e+10
20.14,0.01,0.00177686,80.0653,1.71734e+10
20.15,0.01,0.00177691,80.0612,1.71783e+10
20.16,0.01,0.00177695,80.0572,1.71831e+10
20.17,0.01,0.001777,80.0531,1.7188e+10
20.18,0.01,0.00177704,80.0491,1.71928e+10
20.19,0.01,0.00177709,80.045,1.71977e+10
20.2,0.01,0.00177713,80.0409,1.72025e+10
20.21,0.01,0.00177718,80.0369,1.72074e+10
20.22,0.01,0.00177722,80.0328,1.72122e+10
20.23,0.01,0.00177726,80.0288,1.72171e+10
20.24,0.01,0.00177731,80.0247,1.72219e+10
20.25,0.01,0.00177735,80.0207,1.72268e+10
20.26,0.01,0.0017774,80.0166,1.72316e+10
20.27,0.01,0.00177744,80.0126,1.72365e+10
20.28,0.01,0.00177748,80.0085,1.72414e+10
20.29,0.01,0.00177753,80.0045,1.72462e+10
20.3,0.01,0.00177757,80.0004,1.72511e+10
20.31,0.01,0.00177761,79.9964,1.72559e+10
20.32,0.01,0.00177766,79.9923,1.72608e+10
20.33,0.01,0.0017777,79.9883,1.72656e+10
20.34,0.01,0.00177774,79.9842,1.72705e+10
20.35,0.01,0.00177779,79.9802,1.72753e+10
20.36,0.01,0.00177783,79.9761,1.72802e+10
20.37,0.01,0.00177787,79.9721,1.72851e+10
20.38,0.01,0.00177791,79.968,1.72899e+10
20.39,0.01,0.00177796,79.964,1.72948e+10
20.4,0.01,0.001778,79.96,1.72996e+10
20.41,0.01,0.00177804,79.9559,1.73045e+10
20.42,0.01,0.00177808,79.9519,1.73094e+10
20.43,0.01,0.00177813,79.9478,1.73142e+10
20.44,0.01,0.00177817,79.9438,1.73191e+10
20.45,0.01,0.00177821,79.9397,1.73239e+10
20.46,0.01,0.00177825,79.9357,1.73288e+10
20.47,0.01,0.0017783,79.9317,1.73337e+10
20.48,0.01,0.00177834,79.9276,1.73385e+10
20.49,0.01,0.00177838,79.9236,1.73434e+10
20.5,0.01,0.00177842,79.9195,1.73483e+10
20.51,0.01,0.00177846,79.9155,1.73531e+10
20.52,0.01,0.0017785,79.9115,1.7358e+10
20.53,0.01,0.00177855,79.9074,1.73629e+10
20.54,0.01,0.00177859,79.9034,1.73677e+10
20.55,0.01,0.00177863,79.8993,1.73726e+10
20.56,0.01,0.00177867,79.8953,1.73775e+10
20.57,0.01,0.00177871,79.8913,1.73823e+10
20.58,0.01,0.00177875,79.8872,1.73872e+10
20.59,0.01,0.00177879,79.8832,1.73921e+10
20.6,0.01,0.00177883,79.8792,1.73969e+10
20.61,0.01,0.00177887,79.8751,1.74018e+10
20.62,0.01,0.00177891,79.8711,1.74067e+10
20.63,0.01,0.00177896,79.8671,1.74115e+10
20.64,0.01,0.001779,79.863,1.74164e+10
20.65,0.01,0.00177904,79.859,1.74213e+10
20.66,0.01,0.00177908,79.855,1.74262e+10
20.67,0.01,0.00177912,79.8509,1.7431e+10
20.68,0.01,0.00177916,79.8469,1.74359e+10
20.69,0.01,0.0017792,79.8429,1.74408e+10
20.7,0.01,0.00177924,79.8388,1.74457e+10
20.71,0.01,0.00177928,79.8348,1.74505e+10
20.72,0.01,0.00177932,79.8308,1.74554e+10
20.73,0.01,0.00177936,79.8268,1.74603e+10
20.74,0.01,0.0017794,79.8227,1.74651e+10
20.75,0.01,0.00177944,79.8187,1.747e+10
20.76,0.01,0.00177948,79.8147,1.74749e+10
20.77,0.01,0.00177951,79.8106,1.74798e+10
20.78,0.01,0.00177955,79.8066,1.74847e+10
20.79,0.01,0.00177959,79.8026,1.74895e+10
20.8,0.01,0.00177963,79.7986,1.74944e+10
20.81,0.01,0.00177967,79.7945,1.74993e+10
20.82,0.01,0.00177971,79.7905,1.75042e+10
20.83,0.01,0.00177975,79.7865,1.7509e+10
20.84,0.01,0.00177979,79.7825,1.75139e+10
20.85,0.01,0.00177983,79.7785,1.75188e+10
20.86,0.01,0.00177987,79.7744,1.75237e+10
20.87,0.01,0.0017799,79.7704,1.75286e+10
20.88,0.01,0.00177994,79.7664,1.75334e+10
20.89,0.01,0.00177998,79.7624,1.75383e+10
20.9,0.01,0.00178002,79.7584,1.75432e+10
20.91,0.01,0.00178006,79.7543,1.75481e+10
20.92,0.01,0.0017801,79.7503,1.7553e+10
20.93,0.01,0.00178013,79.7463,1.75579e+10
20.94,0.01,0.00178017,79.7423,1.75627e+10
20.95,0.01,0.00178021,79.7383,1.75676e+10
20.96,0.01,0.00178025,79.7343,1.75725e+10
20.97,0.01,0.00178028,79.7303,1.75774e+10
20.98,0.01,0.00178032,79.7262,1.75823e+10
20.99,0.01,0.00178036,79.7222,1.75872e+10
21,0.01,0.0017804,79.7182,1.75921e+10
21.01,0.01,0.00178043,79.7142,1.75969e+10
21.02,0.01,0.00178047,79.7102,1.76018e+10
21.03,0.01,0.00178051,79.7062,1.76067e+10
21.04,0.01,0.00178055,79.7022,1.76116e+10
21.05,0.01,0.00178058,79.6982,1.76165e+10
21.06,0.01,0.00178062,79.6941,1.76214e+10
21.07,0.01,0.00178066,79.6901,1.76263e+10
21.08,0.01,0.00178069,79.6861,1.76312e+10
21.09,0.01,0.00178073,79.6821,1.7636e+10
21.1,0.01,0.00178077,79.6781,1.76409e+10
21.11,0.01,0.0017808,79.6741,1.76458e+10
21.12,0.01,0.00178084,79.6701,1.76507e+10
21.13,0.01,0.00178088,79.6661,1.76556e+10
21.14,0.01,0.00178091,79.6621,1.76605e+10
21.15,0.01,0.00178095,79.6581,1.76654e+10
21.16,0.01,0.00178098,79.6541,1.76703e+10
21.17,0.01,0.00178102,79.6501,1.76752e+10
21.18,0.01,0.00178106,79.6461,1.76801e+10
21.19,0.01,0.00178109,79.6421,1.7685e+10
21.2,0.01,0.00178113,79.6381,1.76899e+10
21.21,0.01,0.00178116,79.6341,1.76948e+10
21.22,0.01,0.0017812,79.6301,1.76997e+10
21.23,0.01,0.00178123,79.6261,1.77045e+10
21.24,0.01,0.00178127,79.6221,1.77094e+10
21.25,0.01,0.0017813,79.6181,1.77143e+10
21.26,0.01,0.00178134,79.6141,1.77192e+10
21.27,0.01,0.00178137,79.6101,1.77241e+10
21.28,0.01,0.00178141,79.6061,1.7729e+10
21.29,0.01,0.00178144,79.6021,1.77339e+10
21.3,0.01,0.00178148,79.5981,1.77388e+10
21.31,0.01,0.00178151,79.5941,1.77437e+10
21.32,0.01,0.00178155,79.5901,1.77486e+10
21.33,0.01,0.00178158,79.5861,1.77535e+10
21.34,0.01,0.00178162,79.5821,1.77584e+10
21.35,0.01,0.00178165,79.5781,1.77633e+10
21.36,0.01,0.00178169,79.5742,1.77682e+10
21.37,0.01,0.00178172,79.5702,1.77731e+10
21.38,0.01,0.00178175,79.5662,1.7778e+10
21.39,0.01,0.00178179,79.5622,1.77829e+10
21.4,0.01,0.00178182,79.5582,1.77878e+10
21.41,0.01,0.00178186,79.5542,1.77927e+10
21.42,0.01,0.00178189,79.5502,1.77976e+10
21.43,0.01,0.00178192,79.5462,1.78025e+10
21.44,0.01,0.00178196,79.5423,1.78075e+10
21.45,0.01,0.00178199,79.5383,1.78124e+10
21.46,0.01,0.00178202,79.5343,1.78173e+10
21.47,0.01,0.00178206,79.5303,1.78222e+10
21.48,0.01,0.00178209,79.5263,1.78271e+10
21.49,0.01,0.00178212,79.5223,1.7832e+10
21.5,0.01,0.00178216,79.5184,1.78369e+10
21.51,0.01,0.00178219,79.5144,1.78418e+10
21.52,0.01,0.00178222,79.5104,1.78467e+10
21.53,0.01,0.00178225,79.5064,1.78516e+10
21.54,0.01,0.00178229,79.5024,1.78565e+10
21.55,0.01,0.00178232,79.4985,1.78614e+10
21.56,0.01,0.00178235,79.4945,1.78663e+10
21.57,0.01,0.00178238,79.4905,1.78712e+10
21.58,0.01,0.00178242,79.4865,1.78761e+10
21.59,0.01,0.00178245,79.4826,1.78811e+10
21.6,0.01,0.00178248,79.4786,1.7886e+10
21.61,0.01,0.00178251,79.4746,1.78909e+10
21.62,0.01,0.00178255,79.4706,1.78958e+10
21.63,0.01,0.00178258,79.4667,1.79007e+10
21.64,0.01,0.00178261,79.4627,1.79056e+10
21.65,0.01,0.00178264,79.4587,1.79105e+10
21.66,0.01,0.00178267,79.4547,1.79154e+10
21.67,0.01,0.0017827,79.4508,1.79204e+10
21.68,0.01,0.00178274,79.4468,1.79253e+10
21.69,0.01,0.00178277,79.4428,1.79302e+10
21.7,0.01,0.0017828,79.4389,1.79351e+10
21.71,0.01,0.00178283,79.4349,1.794e+10
21.72,0.01,0.00178286,79.4309,1.79449e+10
21.73,0.01,0.00178289,79.427,1.79498e+10
21.74,0.01,0.00178292,79.423,1.79548e+10
21.75,0.01,0.00178295,79.419,1.79597e+10
21.76,0.01,0.00178298,79.4151,1.79646e+10
21.77,0.01,0.00178301,79.4111,1.79695e+10
21.78,0.01,0.00178305,79.4072,1.79744e+10
21.79,0.01,0.00178308,79.4032,1.79793e+10
21.8,0.01,0.00178311,79.3992,1.79843e+10
21.81,0.01,0.00178314,79.3953,1.79892e+10
21.82,0.01,0.00178317,79.3913,1.79941e+10
21.83,0.01,0.0017832,79.3873,1.7999e+10
21.84,0.01,0.00178323,79.3834,1.80039e+10
21.85,0.01,0.00178326,79.3794,1.80088e+10
21.86,0.01,0.00178329,79.3755,1.80138e+10
21.87,0.01,0.00178332,79.3715,1.80187e+10
21.88,0.01,0.00178335,79.3676,1.80236e+10
21.89,0.01,0.00178338,79.3636,1.80285e+10
21.9,0.01,0.00178341,79.3597,1.80334e+10
21.91,0.01,0.00178344,79.3557,1.80384e+10
21.92,0.01,0.00178346,79.3518,1.80433e+10
21.93,0.01,0.00178349,79.3478,1.80482e+10
21.94,0.01,0.00178352,79.3438,1.80531e+10
21.95,0.01,0.00178355,79.3399,1.80581e+10
